,id,kingdom,phylum,class,order,family,genus,species,filename
9593,99797257,1,1,1,2,2,2,248,/mnt/research/xprize/plant-training-data/plants_photos/original/99797257_original.jpg
9594,99797565,1,1,2,28,59,127,622,/mnt/research/xprize/plant-training-data/plants_photos/original/99797565_original.jpg
9595,99797578,1,1,2,28,59,127,622,/mnt/research/xprize/plant-training-data/plants_photos/original/99797578_original.jpg
9596,99932464,1,1,1,7,9,14,44,/mnt/research/xprize/plant-training-data/plants_photos/original/99932464_original.jpg
9597,99932456,1,1,1,7,9,14,44,/mnt/research/xprize/plant-training-data/plants_photos/original/99932456_original.jpg
9598,99933158,1,1,1,11,14,208,447,/mnt/research/xprize/plant-training-data/plants_photos/original/99933158_original.jpg
9599,99933152,1,1,1,11,14,208,447,/mnt/research/xprize/plant-training-data/plants_photos/original/99933152_original.jpg
9600,99933163,1,1,1,11,14,208,447,/mnt/research/xprize/plant-training-data/plants_photos/original/99933163_original.jpg
9601,99933312,1,1,1,11,88,349,476,/mnt/research/xprize/plant-training-data/plants_photos/original/99933312_original.jpg
9602,99933321,1,1,1,11,88,349,476,/mnt/research/xprize/plant-training-data/plants_photos/original/99933321_original.jpg
9603,99933301,1,1,1,11,88,349,476,/mnt/research/xprize/plant-training-data/plants_photos/original/99933301_original.jpg
9604,99935884,1,1,1,20,55,464,667,/mnt/research/xprize/plant-training-data/plants_photos/original/99935884_original.jpg
9605,99949864,1,1,1,16,43,373,520,/mnt/research/xprize/plant-training-data/plants_photos/original/99949864_original.jpg
9606,100086045,1,1,1,22,38,178,261,/mnt/research/xprize/plant-training-data/plants_photos/original/100086045_original.jpg
9607,100095236,1,1,1,20,55,295,390,/mnt/research/xprize/plant-training-data/plants_photos/original/100095236_original.jpg
9608,100098881,1,1,1,4,5,380,529,/mnt/research/xprize/plant-training-data/plants_photos/original/100098881_original.jpg
9609,100097430,1,1,1,4,5,380,529,/mnt/research/xprize/plant-training-data/plants_photos/original/100097430_original.jpg
9610,100115651,1,1,1,10,32,113,564,/mnt/research/xprize/plant-training-data/plants_photos/original/100115651_original.jpg
9611,100115667,1,1,1,12,15,693,1166,/mnt/research/xprize/plant-training-data/plants_photos/original/100115667_original.jpg
9612,100115676,1,1,1,12,15,693,1166,/mnt/research/xprize/plant-training-data/plants_photos/original/100115676_original.jpg
9613,100107970,1,1,1,4,5,267,346,/mnt/research/xprize/plant-training-data/plants_photos/original/100107970_original.jpg
9614,100108286,1,1,2,14,19,431,634,/mnt/research/xprize/plant-training-data/plants_photos/original/100108286_original.jpg
9615,100120558,1,1,1,1,1,268,349,/mnt/research/xprize/plant-training-data/plants_photos/original/100120558_original.jpg
9616,100121698,1,1,1,5,7,11,54,/mnt/research/xprize/plant-training-data/plants_photos/original/100121698_original.jpg
9617,100121753,1,1,1,30,61,132,149,/mnt/research/xprize/plant-training-data/plants_photos/original/100121753_original.jpg
9618,100121903,1,1,1,1,1,181,558,/mnt/research/xprize/plant-training-data/plants_photos/original/100121903_original.jpg
9619,100122003,1,1,1,1,1,268,349,/mnt/research/xprize/plant-training-data/plants_photos/original/100122003_original.jpg
9620,100138094,1,1,1,19,30,102,117,/mnt/research/xprize/plant-training-data/plants_photos/original/100138094_original.jpg
9621,100143449,1,1,1,10,13,21,21,/mnt/research/xprize/plant-training-data/plants_photos/original/100143449_original.jpg
9622,100143458,1,1,1,10,13,21,21,/mnt/research/xprize/plant-training-data/plants_photos/original/100143458_original.jpg
9623,100143689,1,1,1,10,13,575,1024,/mnt/research/xprize/plant-training-data/plants_photos/original/100143689_original.jpg
9624,100230662,1,1,1,10,53,106,182,/mnt/research/xprize/plant-training-data/plants_photos/original/100230662_original.jpg
9625,100231426,1,1,1,1,1,37,245,/mnt/research/xprize/plant-training-data/plants_photos/original/100231426_original.jpg
9626,100231451,1,1,2,25,85,233,292,/mnt/research/xprize/plant-training-data/plants_photos/original/100231451_original.jpg
9627,100232814,1,1,1,4,5,262,339,/mnt/research/xprize/plant-training-data/plants_photos/original/100232814_original.jpg
9628,100246662,1,1,1,1,1,179,214,/mnt/research/xprize/plant-training-data/plants_photos/original/100246662_original.jpg
9629,100246649,1,1,1,1,1,179,214,/mnt/research/xprize/plant-training-data/plants_photos/original/100246649_original.jpg
9630,100246667,1,1,1,18,28,50,53,/mnt/research/xprize/plant-training-data/plants_photos/original/100246667_original.jpg
9631,100247121,1,1,1,38,77,176,361,/mnt/research/xprize/plant-training-data/plants_photos/original/100247121_original.jpg
9632,100320829,1,1,1,16,139,546,853,/mnt/research/xprize/plant-training-data/plants_photos/original/100320829_original.jpg
9633,100321175,1,1,2,25,85,233,292,/mnt/research/xprize/plant-training-data/plants_photos/original/100321175_original.jpg
9634,100321435,1,1,1,5,7,354,484,/mnt/research/xprize/plant-training-data/plants_photos/original/100321435_original.jpg
9635,100321807,1,1,1,10,68,157,295,/mnt/research/xprize/plant-training-data/plants_photos/original/100321807_original.jpg
9636,100321954,1,1,1,1,1,181,216,/mnt/research/xprize/plant-training-data/plants_photos/original/100321954_original.jpg
9637,100350524,1,1,1,10,34,161,190,/mnt/research/xprize/plant-training-data/plants_photos/original/100350524_original.jpg
9638,100350507,1,1,1,10,34,161,190,/mnt/research/xprize/plant-training-data/plants_photos/original/100350507_original.jpg
9639,100350533,1,1,1,10,34,161,190,/mnt/research/xprize/plant-training-data/plants_photos/original/100350533_original.jpg
9640,100357512,1,1,1,19,94,239,304,/mnt/research/xprize/plant-training-data/plants_photos/original/100357512_original.jpg
9641,100357530,1,1,1,5,7,354,1087,/mnt/research/xprize/plant-training-data/plants_photos/original/100357530_original.jpg
9642,100357580,1,1,1,5,7,11,54,/mnt/research/xprize/plant-training-data/plants_photos/original/100357580_original.jpg
9643,100361988,1,1,1,1,1,309,417,/mnt/research/xprize/plant-training-data/plants_photos/original/100361988_original.jpg
9644,100375806,1,1,1,4,5,423,596,/mnt/research/xprize/plant-training-data/plants_photos/original/100375806_original.jpg
9645,100375966,1,1,2,14,19,301,402,/mnt/research/xprize/plant-training-data/plants_photos/original/100375966_original.jpg
9646,100618406,1,1,1,1,1,694,1167,/mnt/research/xprize/plant-training-data/plants_photos/original/100618406_original.jpg
9647,100618426,1,1,1,1,1,694,1167,/mnt/research/xprize/plant-training-data/plants_photos/original/100618426_original.jpg
9648,100618419,1,1,1,1,1,694,1167,/mnt/research/xprize/plant-training-data/plants_photos/original/100618419_original.jpg
9649,100618434,1,1,1,1,1,694,1167,/mnt/research/xprize/plant-training-data/plants_photos/original/100618434_original.jpg
9650,100618992,1,1,1,5,7,22,23,/mnt/research/xprize/plant-training-data/plants_photos/original/100618992_original.jpg
9651,100619017,1,1,1,5,7,22,23,/mnt/research/xprize/plant-training-data/plants_photos/original/100619017_original.jpg
9652,100619044,1,1,1,5,7,22,23,/mnt/research/xprize/plant-training-data/plants_photos/original/100619044_original.jpg
9653,100620135,1,1,1,1,1,37,245,/mnt/research/xprize/plant-training-data/plants_photos/original/100620135_original.jpg
9654,100619533,1,1,1,5,7,11,11,/mnt/research/xprize/plant-training-data/plants_photos/original/100619533_original.jpg
9655,100622740,1,1,1,42,96,249,322,/mnt/research/xprize/plant-training-data/plants_photos/original/100622740_original.jpg
9656,100622921,1,1,1,2,2,105,163,/mnt/research/xprize/plant-training-data/plants_photos/original/100622921_original.jpg
9657,100625163,1,1,1,7,9,14,44,/mnt/research/xprize/plant-training-data/plants_photos/original/100625163_original.jpg
9658,100625185,1,1,1,7,9,14,44,/mnt/research/xprize/plant-training-data/plants_photos/original/100625185_original.jpg
9659,100626186,1,1,2,25,85,233,292,/mnt/research/xprize/plant-training-data/plants_photos/original/100626186_original.jpg
9660,100626281,1,1,1,4,5,262,339,/mnt/research/xprize/plant-training-data/plants_photos/original/100626281_original.jpg
9661,100627062,1,1,2,3,4,54,58,/mnt/research/xprize/plant-training-data/plants_photos/original/100627062_original.jpg
9662,100627077,1,1,2,3,4,54,58,/mnt/research/xprize/plant-training-data/plants_photos/original/100627077_original.jpg
9663,100627091,1,1,2,3,4,54,58,/mnt/research/xprize/plant-training-data/plants_photos/original/100627091_original.jpg
9664,100627256,1,1,2,3,99,271,354,/mnt/research/xprize/plant-training-data/plants_photos/original/100627256_original.jpg
9665,100627988,1,1,2,14,19,432,611,/mnt/research/xprize/plant-training-data/plants_photos/original/100627988_original.jpg
9666,100628022,1,1,2,25,85,233,292,/mnt/research/xprize/plant-training-data/plants_photos/original/100628022_original.jpg
9667,100628287,1,1,1,5,33,80,113,/mnt/research/xprize/plant-training-data/plants_photos/original/100628287_original.jpg
9668,100632790,1,1,1,19,30,288,379,/mnt/research/xprize/plant-training-data/plants_photos/original/100632790_original.jpg
9669,100632654,1,1,1,19,30,288,379,/mnt/research/xprize/plant-training-data/plants_photos/original/100632654_original.jpg
9670,100639700,1,1,2,3,154,595,958,/mnt/research/xprize/plant-training-data/plants_photos/original/100639700_original.jpg
9671,100639686,1,1,2,3,154,595,958,/mnt/research/xprize/plant-training-data/plants_photos/original/100639686_original.jpg
9672,100639692,1,1,2,3,154,595,958,/mnt/research/xprize/plant-training-data/plants_photos/original/100639692_original.jpg
9673,100639772,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/100639772_original.jpg
9674,100639786,1,1,1,5,6,180,324,/mnt/research/xprize/plant-training-data/plants_photos/original/100639786_original.jpg
9675,100640544,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/100640544_original.jpg
9676,100640548,1,1,1,18,45,84,275,/mnt/research/xprize/plant-training-data/plants_photos/original/100640548_original.jpg
9677,100649412,1,1,1,51,146,552,865,/mnt/research/xprize/plant-training-data/plants_photos/original/100649412_original.jpg
9678,100649421,1,1,1,51,146,552,865,/mnt/research/xprize/plant-training-data/plants_photos/original/100649421_original.jpg
9679,100649430,1,1,1,51,146,552,865,/mnt/research/xprize/plant-training-data/plants_photos/original/100649430_original.jpg
9680,100649440,1,1,1,51,146,552,865,/mnt/research/xprize/plant-training-data/plants_photos/original/100649440_original.jpg
9681,100649449,1,1,1,51,146,552,865,/mnt/research/xprize/plant-training-data/plants_photos/original/100649449_original.jpg
9682,100663383,1,1,1,20,36,186,221,/mnt/research/xprize/plant-training-data/plants_photos/original/100663383_original.jpg
9683,100604365,1,1,2,14,121,695,1168,/mnt/research/xprize/plant-training-data/plants_photos/original/100604365_original.jpg
9684,100604651,1,1,1,13,16,26,27,/mnt/research/xprize/plant-training-data/plants_photos/original/100604651_original.jpg
9685,100604986,1,1,1,4,116,387,538,/mnt/research/xprize/plant-training-data/plants_photos/original/100604986_original.jpg
9686,100606584,1,1,1,19,94,239,304,/mnt/research/xprize/plant-training-data/plants_photos/original/100606584_original.jpg
9687,100607979,1,1,1,5,80,517,793,/mnt/research/xprize/plant-training-data/plants_photos/original/100607979_original.jpg
9688,100607970,1,1,1,5,80,517,793,/mnt/research/xprize/plant-training-data/plants_photos/original/100607970_original.jpg
9689,100608092,1,1,1,5,33,80,357,/mnt/research/xprize/plant-training-data/plants_photos/original/100608092_original.jpg
9690,100608084,1,1,1,5,33,80,357,/mnt/research/xprize/plant-training-data/plants_photos/original/100608084_original.jpg
9691,100783513,1,1,1,5,7,87,389,/mnt/research/xprize/plant-training-data/plants_photos/original/100783513_original.jpg
9692,100787487,1,1,1,1,1,353,483,/mnt/research/xprize/plant-training-data/plants_photos/original/100787487_original.jpg
9693,100788269,1,1,1,16,43,88,404,/mnt/research/xprize/plant-training-data/plants_photos/original/100788269_original.jpg
9694,100788838,1,1,1,6,23,446,1169,/mnt/research/xprize/plant-training-data/plants_photos/original/100788838_original.jpg
9695,100804896,1,1,1,8,62,292,1123,/mnt/research/xprize/plant-training-data/plants_photos/original/100804896_original.jpg
9696,100817159,1,1,1,5,6,252,326,/mnt/research/xprize/plant-training-data/plants_photos/original/100817159_original.jpg
9697,100989184,1,1,2,21,37,69,664,/mnt/research/xprize/plant-training-data/plants_photos/original/100989184_original.jpg
9698,101030103,1,1,3,52,155,600,965,/mnt/research/xprize/plant-training-data/plants_photos/original/101030103_original.jpg
9699,101109767,1,1,1,45,119,393,746,/mnt/research/xprize/plant-training-data/plants_photos/original/101109767_original.jpg
9700,101131938,1,1,1,1,1,45,48,/mnt/research/xprize/plant-training-data/plants_photos/original/101131938_original.jpg
9701,101139268,1,1,1,11,83,236,298,/mnt/research/xprize/plant-training-data/plants_photos/original/101139268_original.jpg
9702,101139274,1,1,1,11,83,236,298,/mnt/research/xprize/plant-training-data/plants_photos/original/101139274_original.jpg
9703,101160145,1,1,1,11,83,236,298,/mnt/research/xprize/plant-training-data/plants_photos/original/101160145_original.jpg
9704,101160298,1,1,1,2,2,8,8,/mnt/research/xprize/plant-training-data/plants_photos/original/101160298_original.jpg
9705,101160464,1,1,1,2,2,8,8,/mnt/research/xprize/plant-training-data/plants_photos/original/101160464_original.jpg
9706,101160311,1,1,1,2,2,8,8,/mnt/research/xprize/plant-training-data/plants_photos/original/101160311_original.jpg
9707,101168187,1,1,2,9,12,145,167,/mnt/research/xprize/plant-training-data/plants_photos/original/101168187_original.jpg
9708,101168357,1,1,2,28,59,258,334,/mnt/research/xprize/plant-training-data/plants_photos/original/101168357_original.jpg
9709,101170690,1,1,1,20,57,543,846,/mnt/research/xprize/plant-training-data/plants_photos/original/101170690_original.jpg
9710,101170693,1,1,1,20,57,543,846,/mnt/research/xprize/plant-training-data/plants_photos/original/101170693_original.jpg
9711,101177554,1,1,1,2,26,226,281,/mnt/research/xprize/plant-training-data/plants_photos/original/101177554_original.jpg
9712,101177558,1,1,1,2,26,226,281,/mnt/research/xprize/plant-training-data/plants_photos/original/101177558_original.jpg
9713,101197736,1,1,4,27,56,116,131,/mnt/research/xprize/plant-training-data/plants_photos/original/101197736_original.jpg
9714,101198137,1,1,1,20,57,117,132,/mnt/research/xprize/plant-training-data/plants_photos/original/101198137_original.jpg
9715,101224140,1,2,7,47,129,457,676,/mnt/research/xprize/plant-training-data/plants_photos/original/101224140_original.jpg
9716,101283126,1,1,1,17,27,696,1170,/mnt/research/xprize/plant-training-data/plants_photos/original/101283126_original.jpg
9717,101297907,1,1,1,4,95,248,319,/mnt/research/xprize/plant-training-data/plants_photos/original/101297907_original.jpg
9718,101297910,1,1,1,4,5,650,1066,/mnt/research/xprize/plant-training-data/plants_photos/original/101297910_original.jpg
9719,101297914,1,1,1,30,61,132,149,/mnt/research/xprize/plant-training-data/plants_photos/original/101297914_original.jpg
9720,101297931,1,1,1,5,7,11,11,/mnt/research/xprize/plant-training-data/plants_photos/original/101297931_original.jpg
9721,101299542,1,1,1,11,88,349,690,/mnt/research/xprize/plant-training-data/plants_photos/original/101299542_original.jpg
9722,101299550,1,1,1,11,88,349,690,/mnt/research/xprize/plant-training-data/plants_photos/original/101299550_original.jpg
9723,101312290,1,1,2,25,85,233,292,/mnt/research/xprize/plant-training-data/plants_photos/original/101312290_original.jpg
9724,101538237,1,1,1,18,28,50,53,/mnt/research/xprize/plant-training-data/plants_photos/original/101538237_original.jpg
9725,101545680,1,1,1,10,29,149,172,/mnt/research/xprize/plant-training-data/plants_photos/original/101545680_original.jpg
